fr_sad,fr_spr,fr_her,fr_oth,Year,Month,Day,pred_weight,pred_length,saduria,sprat,herring,lat,lon,ices_rect,X,Y,depth
0,0,0,0.004390243902439024,1969,3,21,20.5,14,0,0,0,55.25,17.4666,39G7,656.7852671808391,6125.385369922413,90
0,0,0,0.012318840579710146,1969,3,21,13.8,12,0,0,0,55.25,17.4666,39G7,656.7852671808391,6125.385369922413,90
0,0,0,0.009316770186335402,1969,3,21,16.1,13,0,0,0,55.25,17.4666,39G7,656.7852671808391,6125.385369922413,90
0,0,0,5.882352941176471e-4,1969,3,21,17,13,0,0,0,55.25,17.4666,39G7,656.7852671808391,6125.385369922413,90
0,0,0,0.0032679738562091504,1969,3,21,15.3,13,0,0,0,55.25,17.4666,39G7,656.7852671808391,6125.385369922413,90
0,0,0,0.005050505050505051,1969,3,21,9.9,12,0,0,0,55.25,17.4666,39G7,656.7852671808391,6125.385369922413,90
0,0,0,0.0037878787878787884,1969,3,21,13.2,12,0,0,0,55.25,17.4666,39G7,656.7852671808391,6125.385369922413,90
0,0,0,0.006410256410256411,1969,3,21,15.6,14,0,0,0,55.25,17.4666,39G7,656.7852671808391,6125.385369922413,90
0,0,0,0.006206896551724138,1969,3,21,14.5,13,0,0,0,55.25,17.4666,39G7,656.7852671808391,6125.385369922413,90
0,0,0,0.01,1969,3,21,17,13,0,0,0,55.25,17.4666,39G7,656.7852671808391,6125.385369922413,90
